,CS textfield,BB textfield,Stack,Head angle,Head tube length textfield,Seat stay junction0,Seat tube length,Seat angle,DT Length,BB diameter,ttd,Head tube diameter,dtd,csd,ssd,Seat tube diameter,BB length,Chain stay position on BB,SSTopZOFFSET,MATERIAL,Head tube upper extension2,Seat tube extension2,Head tube lower extension2,SEATSTAYbrdgshift,CHAINSTAYbrdgshift,SEATSTAYbrdgdia1,CHAINSTAYbrdgdia1,SEATSTAYbrdgCheck,CHAINSTAYbrdgCheck,Dropout spacing,Wall thickness Bottom Bracket,Wall thickness Top tube,Wall thickness Head tube,Wall thickness Down tube,Wall thickness Chain stay,Wall thickness Seat stay,Wall thickness Seat tube
4265,2000.0,0.0,565.6,68.0,120.1,50.0,445.0,72.5,652.0719807034129,40.0,28.6,50.0,36.5,21.35,15.0,32.70000000000001,73.0,15.0,9.0,STEEL,27.7,48.5,40.7,330.0,350.0,10.0,18.0,False,False,142.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4266,832.0,56.0,565.6,48.5,180.1,50.0,500.0,44.0,704.7792990721448,40.0,28.6,50.0,36.5,21.35,15.0,32.70000000000001,73.0,15.0,9.0,STEEL,38.9,44.20000000000001,26.7,330.0,350.0,10.0,18.0,False,False,142.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4267,450.0,70.0,565.6,73.0,145.0,45.0,495.2,74.0,658.7420739449726,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,STEEL,28.9,29.2,49.2,330.0,350.0,16.0,18.0,True,True,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4269,390.0,55.0,565.6,73.0,140.9,45.0,560.0,73.0,631.0837919046445,38.1,25.4,31.8,34.0,19.75,11.425,28.6,68.0,5.0,30.0,STEEL,28.0,20.0,38.9,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4270,425.0,55.0,565.6,72.0,120.0,45.0,532.6,71.0,629.8307665106306,40.0,28.6,33.0,36.5,18.5,13.0,28.6,68.0,15.0,9.0,STEEL,30.6,47.6,38.8,330.0,350.0,16.0,18.0,True,True,126.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4271,445.0,5.0,565.6,72.0,145.0,45.0,357.5,71.5,695.3111357499713,40.0,60.1,55.0,61.49999999999999,28.35,18.0,41.8,68.0,15.0,9.0,ALUMINIUM,46.5,47.5,69.2,330.0,300.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4272,425.0,55.0,565.6,72.0,120.0,45.0,532.6,71.0,629.8307665106306,40.0,28.6,33.0,36.5,18.5,13.0,28.6,68.0,15.0,9.0,STEEL,30.6,47.6,38.8,330.0,350.0,16.0,18.0,True,True,126.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4274,425.0,55.0,565.6,72.0,120.0,45.0,532.6,71.0,629.8307665106306,40.0,28.6,33.0,36.5,18.5,13.0,28.6,68.0,15.0,9.0,STEEL,30.6,47.6,38.8,330.0,350.0,16.0,18.0,True,True,126.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4275,425.0,55.0,565.6,72.0,120.0,45.0,532.6,71.0,629.8307665106306,40.0,28.6,33.0,36.5,18.5,13.0,28.6,68.0,15.0,9.0,STEEL,30.6,47.6,38.8,330.0,350.0,16.0,18.0,True,True,126.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4276,515.0,50.0,565.6,68.0,131.0,10.0,560.0,69.0,673.6642478023061,46.3,28.6,31.4,36.5,20.9,13.55,28.6,90.0,14.0,7.0,STEEL,30.8,15.5,34.5,330.0,350.0,15.0,15.0,True,True,120.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4277,425.0,60.0,565.6,74.0,122.0,60.0,528.4,75.0,685.0929472384838,43.95000000000001,40.275,40.20000000000001,45.175,26.425,19.0,34.95000000000001,70.0,5.0,17.5,ALUMINIUM,27.4,58.4,53.0,330.0,350.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4278,463.0,55.0,565.6,72.0,119.2,45.0,591.5,71.0,633.5486517109589,40.0,28.6,33.0,36.5,18.5,13.0,28.6,68.0,15.0,9.0,STEEL,33.1,46.5,38.6,330.0,350.0,16.0,18.0,True,True,126.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4279,384.9914,26.04133070332199,565.6,71.14560608217786,98.3,60.0,307.0,72.14560608217786,618.3635310868965,40.0,30.200000000000003,45.0,45.0,27.5,19.0,31.8,68.0,15.0,9.0,STEEL,30.6,44.3,44.9,330.0,310.99019,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4280,384.9914,26.04133070331881,565.6,71.14560608217786,98.3,60.0,307.0,72.14560608217786,618.3635310868941,40.0,30.200000000000003,45.0,45.0,27.5,19.0,31.8,68.0,15.0,9.0,STEEL,30.6,44.3,44.9,330.0,310.99019,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4281,440.0,60.0,565.6,69.0,105.0,50.0,430.0,73.5,691.6308742456517,40.0,28.6,50.0,36.5,21.35,15.0,32.70000000000001,73.0,15.0,9.0,TITANIUM,24.1,50.8,44.8,330.0,350.0,10.0,18.0,False,False,142.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4282,440.0,60.0,565.6,69.0,105.0,50.0,430.0,74.0,685.6556538787203,40.0,28.6,50.0,36.5,21.35,15.0,32.70000000000001,73.0,15.0,9.0,TITANIUM,24.1,51.0,31.0,330.0,350.0,10.0,18.0,False,False,142.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4283,450.0,60.0,619.0,70.5,187.4,45.0,515.5,73.0,711.8876674423152,40.0,29.200000000000003,50.0,36.5,22.0,17.0,28.6,73.0,15.0,8.0,STEEL,44.3,50.5,51.6,330.0,350.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4284,396.35,37.0,549.6,75.0,149.3,250.0,725.0,75.0,666.3825871609295,40.0,31.8,45.0,36.5,28.5,13.0,31.8,68.0,15.0,9.0,ALUMINIUM,54.9,45.0,59.0,330.0,350.0,16.0,18.0,True,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4285,395.0,52.0,565.6,74.0,115.0,50.0,510.0,74.0,622.7604046360575,40.0,28.6,50.0,36.5,24.5,14.0,31.8,68.0,15.0,9.0,ALUMINIUM,33.4,34.1,46.3,330.0,350.0,16.0,18.0,True,True,120.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4286,390.0,50.0,565.6,74.0,153.5,80.0,570.0,74.0,636.934826439091,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,STEEL,34.7,37.0,47.9,330.0,350.0,16.0,18.0,True,True,120.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4288,465.0,65.0,565.6,69.0,133.0,18.55,561.0,71.0,658.6257367756186,38.0,28.6,33.0,36.5,16.0,10.5,28.6,68.0,5.0,18.55,STEEL,27.4,16.0,26.7,330.0,350.0,16.2,12.0,True,True,120.55,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4289,465.0,65.0,565.6,69.0,133.0,18.55,561.0,71.0,658.6257367756186,38.0,28.6,33.0,36.5,16.0,10.5,28.6,68.0,5.0,18.55,STEEL,27.4,16.0,26.7,330.0,350.0,16.2,12.0,True,True,120.55,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4290,430.0,70.0,696.0,73.0,291.7,45.0,708.0,75.0,668.457087442753,40.0,28.6,41.3,36.5,23.35,13.0,31.6,68.0,15.0,9.0,TITANIUM,27.7,48.0,46.1,330.0,350.0,16.0,18.0,True,True,142.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4291,430.0,24.0,655.0,67.5,133.8,45.0,520.0,75.0,721.8663855590928,40.0,28.6,53.0,36.5,27.35,21.5,35.0,68.0,15.0,9.0,ALUMINIUM,25.0,148.4,30.0,330.0,350.0,16.0,18.0,True,True,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4292,400.0,70.0,565.6,72.5,84.6,120.0,480.0,77.99826809860167,636.2409078687027,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,STEEL,21.3,34.0,40.7,330.0,350.0,16.0,18.0,True,True,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4293,451.0,60.0,556.0,71.0,130.0,115.0,485.0,73.0,678.155862983365,40.0,27.5,45.0,37.475,23.35,13.0,31.8,68.0,15.0,9.0,ALUMINIUM,26.2,100.9,52.5,330.0,350.0,16.0,18.0,True,True,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4294,470.0,21.5,565.6,71.5,137.9,55.0,500.0,72.0,613.9102447846257,40.0,28.6,35.0,36.5,27.35,15.0,29.0,68.0,15.0,9.0,STEEL,39.5,34.7,41.7,330.0,350.0,16.0,18.0,True,True,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4295,425.0,56.0,565.6,72.0,120.1,45.0,550.0,73.0,652.3141048655743,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,STEEL,33.5,47.0,46.9,330.0,350.0,16.0,18.0,True,True,132.5,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4296,425.0,75.0,565.6,70.5,138.8,45.0,540.0,73.0,664.7007110179229,40.0,28.6,45.0,42.5,23.35,13.0,31.8,68.0,15.0,9.0,ALUMINIUM,31.9,48.1,60.6,330.0,350.0,16.0,18.0,True,True,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4298,465.0,65.0,565.6,69.0,133.0,18.55,561.0,71.0,658.6257367756186,38.0,28.6,33.0,36.5,16.0,10.5,28.6,68.0,5.0,18.55,STEEL,27.4,16.0,26.7,330.0,350.0,16.2,12.0,True,True,121.3,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4299,465.0,65.0,565.6,69.0,133.0,18.55,561.0,71.0,658.6257367756186,38.0,28.6,33.0,36.5,16.0,10.5,28.6,68.0,5.0,18.55,STEEL,27.4,16.0,26.7,330.0,350.0,16.2,12.0,True,True,121.3,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4300,465.0,65.0,565.6,69.0,133.0,18.55,561.0,71.0,658.6257367756186,38.0,28.6,33.0,36.5,16.0,10.5,28.6,68.0,5.0,18.55,STEEL,27.4,16.0,26.7,330.0,350.0,16.2,12.0,True,True,121.3,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4302,395.0,65.0,565.6,74.0,209.0,130.0,667.0,74.0,678.8664576476002,50.8,28.6,50.0,36.5,23.35,13.0,30.0,68.0,15.0,9.0,STEEL,33.5,47.0,49.0,330.0,350.0,16.0,18.0,True,True,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4303,450.0,67.0,565.6,73.0,148.1,55.0,518.0,74.00110239053673,666.792744354974,45.0,28.6,41.3,36.5,45.0,19.0,50.0,68.0,15.0,9.0,OTHER,38.1,52.0,67.9,330.0,350.0,16.0,18.0,True,True,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4304,450.0,70.0,565.6,73.0,145.0,45.0,587.3,74.0,658.7420739449726,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,STEEL,32.7,47.3,49.2,330.0,350.0,16.0,18.0,True,True,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4306,410.0,67.98216523161221,583.0,72.99747267266854,184.9,60.0,515.0,73.99747267266854,639.3409248043624,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,CARBON,19.3,14.0,33.9,330.0,350.0,16.0,18.0,True,True,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4307,410.0,67.98216523161221,583.0,72.99747267266854,184.9,60.0,515.0,73.99747267266854,639.3409248043624,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,CARBON,19.3,14.0,33.9,330.0,350.0,16.0,18.0,True,True,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4308,410.0,66.0,513.1,73.5,137.7,45.0,596.8,72.99999999999999,643.9890474447404,40.0,28.6,45.0,36.5,21.0,12.5,31.8,68.0,15.0,9.0,ALUMINIUM,38.2,51.8,50.8,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4309,420.0,70.0,553.0,72.0,114.1,110.0,500.0,73.5,676.7297117926131,40.0,28.6,45.0,36.5,23.35,11.5,31.8,68.0,15.0,9.0,STEEL,29.3,33.7,48.9,330.0,350.0,16.0,18.0,True,True,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4310,430.0,73.0,632.8,71.5,175.3,58.0,550.0,73.0,685.2985776518885,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,STEEL,34.3,48.9,48.1,330.0,350.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4311,430.0,74.0,626.0,71.0,199.6,45.0,500.0,73.0,683.8140682858723,40.0,28.3,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,CARBON,25.0,47.8,46.6,330.0,350.0,16.0,18.0,True,True,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4312,430.0,70.0,578.0,70.5,178.8,45.0,597.3,73.0,648.0486806498793,40.0,28.6,50.0,43.25,23.35,13.0,31.8,68.0,15.0,9.0,CARBON,32.4,47.3,55.2,330.0,350.0,16.0,18.0,True,True,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4313,422.0,64.0,566.0,72.0,166.5,45.0,569.7,73.5,653.3020843508348,40.0,28.6,50.0,40.75,23.35,13.0,31.8,68.0,15.0,9.0,CARBON,31.1,47.7,55.5,330.0,350.0,16.0,18.0,True,True,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4314,425.0,70.0,565.6,72.0,158.1,45.0,556.0,73.0,651.3717417070281,40.0,28.3,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,CARBON,29.1,44.6,47.5,330.0,350.0,16.0,18.0,True,True,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4315,405.0,70.0,565.6,73.0,156.0,45.0,550.0,73.5,652.5445869654837,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,ALUMINIUM,30.7,48.2,48.5,330.0,350.0,16.0,18.0,True,True,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4316,430.0,68.0,575.0,70.5,151.0,45.0,555.0,73.9,660.761562468371,40.0,31.05,45.0,37.3,23.35,13.0,31.8,68.0,15.0,9.0,CARBON,24.6,45.2,47.5,330.0,350.0,16.0,18.0,True,True,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4317,435.0,55.0,515.2,71.0,145.0,30.0,485.0,72.0,660.5322840736278,40.8,28.6,34.25,36.5,20.0,13.3,28.95,68.0,15.0,9.0,STEEL,12.0,155.0,32.5,330.0,380.0,16.0,18.0,True,True,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4318,435.0,55.0,515.2,71.0,145.0,30.0,485.0,72.0,660.5322840736278,40.8,28.6,34.25,36.5,20.0,13.3,28.95,68.0,15.0,9.0,STEEL,12.0,155.0,32.5,330.0,380.0,16.0,18.0,True,True,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4320,405.0,70.0,565.6,73.0,183.7,16.0,511.0,72.0,656.01810065958,40.0,28.6,45.0,36.5,21.5,13.0,29.0,68.0,15.0,9.0,STEEL,27.2,13.5,48.2,330.0,350.0,16.0,18.0,True,True,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4321,435.0,55.0,515.2,71.0,145.0,30.0,485.0,72.0,660.5322840736278,40.8,28.6,34.25,36.5,20.0,13.3,28.95,68.0,15.0,9.0,STEEL,12.0,155.0,32.5,330.0,380.0,16.0,18.0,True,True,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4322,435.0,55.0,515.2,71.0,145.0,30.0,485.0,72.0,660.5322840736278,40.8,28.6,34.25,36.5,20.0,13.3,28.95,68.0,15.0,9.0,STEEL,12.0,155.0,32.5,330.0,380.0,16.0,18.0,True,True,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4323,435.0,75.0,565.6,73.0,136.9,45.0,548.0,74.0,647.6303913510952,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,STEEL,33.3,38.0,50.9,330.0,350.0,16.0,18.0,True,True,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4324,410.0,70.0,573.0,72.5,162.3,45.0,582.0,72.4,644.9486698923631,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,STEEL,32.8,32.0,48.9,330.0,350.0,16.0,18.0,True,True,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4325,425.0,46.0,599.2,66.0,110.1,65.0,450.0,73.0,699.6430671580335,40.0,30.349999999999998,50.0,36.5,21.35,15.0,32.70000000000001,73.0,15.0,9.0,STEEL,24.9,62.0,32.6,330.0,350.0,10.0,18.0,False,False,142.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4326,463.0,55.0,565.6,70.5,125.0,45.0,552.3,72.0,637.4958952131454,40.0,28.6,33.0,36.5,18.5,13.0,28.6,68.0,15.0,0.0,STEEL,32.3,47.3,37.3,330.0,350.0,16.0,18.0,True,True,126.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4327,463.0,55.0,565.6,70.5,125.0,45.0,552.3,72.0,637.4958952131454,40.0,28.6,33.0,36.5,18.5,13.0,28.6,68.0,15.0,0.0,STEEL,32.3,47.3,37.3,330.0,350.0,16.0,18.0,True,True,126.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4328,463.0,55.0,565.6,70.5,125.0,45.0,552.3,72.0,637.4958952131454,40.0,28.6,33.0,36.5,18.5,13.0,28.6,68.0,15.0,0.0,STEEL,32.3,47.3,37.3,330.0,350.0,16.0,18.0,True,True,126.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4329,420.0,70.0,545.0,72.0,107.7,110.0,500.0,73.5,672.7440667958997,40.0,28.6,44.0,36.5,23.35,11.5,28.6,68.0,15.0,9.0,STEEL,29.6,49.1,46.4,330.0,350.0,16.0,18.0,True,True,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4330,435.0,55.0,515.2,71.0,145.0,30.0,485.0,72.0,660.5322840736278,40.8,28.6,34.25,36.5,20.0,13.3,28.95,68.0,15.0,9.0,STEEL,12.0,155.0,32.5,330.0,380.0,16.0,18.0,True,True,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4331,435.0,55.0,515.2,71.0,145.0,30.0,485.0,72.0,660.5322840736278,40.8,28.6,34.25,36.5,20.0,13.3,28.95,68.0,15.0,9.0,STEEL,12.0,155.0,32.5,330.0,380.0,16.0,18.0,True,True,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4333,463.0,55.0,565.6,70.5,125.0,45.0,552.3,72.0,637.4958952131454,40.0,28.6,33.0,36.5,18.5,13.0,28.6,68.0,15.0,0.0,STEEL,32.3,47.3,37.3,330.0,350.0,16.0,18.0,True,True,126.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4334,463.0,55.0,565.6,70.5,125.0,45.0,552.3,72.0,637.4958952131454,40.0,28.6,33.0,36.5,18.5,13.0,28.6,68.0,15.0,0.0,STEEL,32.3,47.3,37.3,330.0,350.0,16.0,18.0,True,True,126.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4336,403.11,50.0,570.0,75.0,174.7,47.0,560.0,73.0,614.5446526293186,40.0,27.6,50.0,36.5,26.5,13.0,31.8,68.0,15.0,9.0,ALUMINIUM,30.0,20.2,49.4,330.0,350.0,16.0,18.0,True,True,120.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4337,336.55,-27.1,565.6,75.0,127.0,45.0,287.4,71.0,558.9642839675021,40.0,28.6,45.0,36.5,17.5,15.4375,28.6,68.0,15.0,9.0,STEEL,30.9,39.7,35.2,290.0,280.0,17.0,18.0,True,True,120.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4338,336.55,-27.1,565.6,75.0,127.0,45.0,287.4,71.0,558.9642839675021,40.0,28.6,45.0,36.5,17.5,15.4375,28.6,68.0,15.0,9.0,STEEL,30.9,39.7,35.2,290.0,280.0,17.0,18.0,True,True,113.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4339,336.55,-27.1,565.6,75.0,127.0,45.0,287.4,71.0,558.9642839675021,40.0,28.6,45.0,36.5,17.5,15.4375,28.6,68.0,15.0,9.0,STEEL,30.9,39.7,35.2,290.0,280.0,17.0,18.0,True,True,113.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4340,400.0,57.0,531.1,73.0,150.1,45.0,610.0,75.0,627.6994589324715,40.0,28.6,31.8,38.725,20.0,11.5,31.8,68.0,15.0,9.0,STEEL,31.5,47.2,43.3,330.0,350.0,10.0,18.0,True,True,120.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4341,410.0,68.0,581.0,72.8,186.3,45.0,515.0,71.99999999999999,651.7366012694671,38.0,28.6,56.0,34.75,20.4,12.75,31.8,68.0,15.0,9.0,STEEL,38.0,27.0,48.8,330.0,350.0,16.0,18.0,True,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4342,430.0,49.5,560.0,71.0,100.0,50.0,480.0,72.999,649.0753367465094,40.0,28.6,38.0,36.5,21.35,15.0,30.0,73.0,15.0,9.0,STEEL,27.0,47.9,39.3,330.0,350.0,10.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4343,425.0,75.0,565.6,73.0,138.0,45.0,527.0,73.0,660.8136892575998,40.0,28.6,31.6,36.5,23.35,13.0,28.6,68.0,15.0,9.0,STEEL,35.0,37.0,35.0,330.0,366.0,16.0,16.0,True,True,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4344,402.84,37.0,549.6,75.0,126.7,250.0,655.0,75.0,659.2448753533354,40.0,31.8,45.0,36.5,28.5,13.0,31.8,68.0,15.0,9.0,ALUMINIUM,40.0,80.0,45.0,330.0,350.0,16.0,18.0,True,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4345,425.0,63.0,565.6,72.0,152.2,25.0,590.8,73.5,660.9357549277279,34.8,28.6,36.0,36.5,23.35,13.0,31.7,68.0,15.0,9.0,STEEL,28.5,15.8,38.4,330.0,350.0,16.0,18.0,True,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4346,425.0,40.0,565.6,66.0,120.0,115.0,480.0,73.5,722.0971668917232,40.0,35.15,50.0,36.5,21.85,14.5,34.900000000001,73.0,15.0,9.0,STEEL,31.8,57.9,38.8,330.0,350.0,10.0,18.0,False,False,142.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4347,430.0,70.0,556.0,72.0,114.3,150.0,626.1,74.0,658.2697619385985,40.0,28.6,45.0,40.0,23.35,13.0,31.8,68.0,5.0,9.0,BAMBOO,28.7,82.1,43.4,410.0,410.0,16.0,17.0,True,True,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4348,365.65,50.0,565.6,72.0,112.1,45.0,510.0,74.0,576.3641426429065,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,CARBON,34.0,47.0,48.9,330.0,350.0,16.0,18.0,True,True,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4349,425.0,65.0,551.0,72.5,126.8,45.0,520.0,73.5,651.6770720997168,40.0,28.3,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,CARBON,27.9,45.3,49.8,330.0,350.0,16.0,18.0,True,True,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4350,430.0,70.0,627.4,72.5,200.2,50.0,560.0,73.0,667.1499820635096,40.0,28.6,38.0,34.725,20.5,12.75,30.0,68.0,15.0,9.0,STEEL,49.9,45.3,55.0,330.0,350.0,16.0,18.0,True,True,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4351,425.0,65.0,551.0,72.5,126.8,45.0,520.0,73.5,651.6770720997168,40.0,28.3,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,CARBON,27.9,45.3,49.8,330.0,350.0,16.0,18.0,True,True,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4352,430.0,70.0,556.0,72.0,120.3,150.0,626.1,74.0,654.7020300208965,40.0,28.6,45.0,40.0,23.35,13.0,31.8,68.0,5.0,9.0,ALUMINIUM,28.7,82.1,43.0,410.0,410.0,16.0,17.0,True,True,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4353,405.0,70.0,565.6,73.0,145.0,45.0,515.2,74.0,658.7420739449726,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,STEEL,28.9,49.2,49.2,330.0,350.0,16.0,18.0,True,True,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4354,410.0,70.0,543.0,72.0,130.7,45.0,650.5,72.0,662.2288732715105,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,STEEL,36.8,60.5,49.0,330.0,350.0,16.0,18.0,True,True,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4355,410.0,60.0,565.6,70.5,125.0,50.0,482.6,73.0,716.1445252743149,40.0,28.6,41.3,45.0,24.85,15.0,32.70000000000001,73.0,15.0,9.0,STEEL,25.4,49.8,35.6,330.0,350.0,10.0,18.0,False,False,148.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4356,405.0,70.0,565.6,73.0,145.0,45.0,515.2,74.0,658.7420739449726,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,STEEL,28.9,49.2,49.2,330.0,350.0,16.0,18.0,True,True,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4357,407.0,72.0,577.2,73.0,154.4,45.0,500.0,73.5,653.7121642136915,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,STEEL,27.5,50.0,49.9,330.0,350.0,16.0,18.0,True,True,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4358,470.0,50.0,503.6,71.0,140.0,40.0,575.0,73.0,682.6806515266006,38.9,28.6,32.5,36.5,16.7,8.3,28.8,68.0,11.1,9.0,STEEL,19.5,370.0,30.0,330.0,400.0,14.0,18.0,True,True,120.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4359,423.5,24.0,565.6,70.5,109.0,75.0,457.0,73.1,663.501409247708,40.0,28.700000000000003,37.0,36.55,22.0,13.5,30.0,68.0,15.0,9.0,STEEL,30.3,75.1,38.6,330.0,300.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4360,410.0,67.49304822716994,594.2,69.99901508079626,90.4,45.0,470.9,71.40017434809988,637.1955036171274,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,STEEL,27.1,50.9,52.5,330.0,350.0,16.0,18.0,True,True,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
4361,470.0,50.0,503.6,71.0,140.0,40.0,575.0,73.0,682.6806515266006,38.9,28.6,32.5,36.5,16.7,8.3,28.8,68.0,11.1,9.0,STEEL,19.5,370.0,30.0,330.0,400.0,14.0,18.0,True,True,120.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
